id,simplified,traditional,pinyin,jyutping,english,mandarin_rank,cantonese_rank,examples,hsk_level
183847997044786135,旅途,旅途,lǚ tú,leoi5 tou4,journey; trip,7530,,[],7
453362615178210741,铝,鋁,lǚ,leoi5,aluminum (chemistry),8015,,[],7
487326756127904009,屡,屢,lǚ,leoi5,time and again; repeatedly,16379,,[],7
525765167758516034,屡次,屢次,lǚ cì,leoi5 ci3,repeatedly; time and again,23740,,[],7
717089784345010506,缕,縷,lǚ,leoi5,strand; thread,13610,,[],7
167530273342943602,履行,履行,lǚ xíng,lei5 hang4,to fulfill (one's obligations); to carry out (a task),4856,,[],7
827579014826247845,率,率,lǜ,seot1,rate; frequency,2786,,[],7
467026660462477185,绿地,綠地,lǜ dì,luk6 dei6,green area (e.g. urban park or garden),18730,,[],7
417279835459039778,绿灯,綠燈,lǜ dēng,luk6 dang1,green light (traffic signal); (fig.) permission to proceed,15424,,[],7
767798305129160885,孪生,孿生,luán shēng,lyun4 sang1,(adj.) twin,27245,,[],7
1009945788544573215,卵,卵,luǎn,leon2,egg; ovum,10123,,[],7
115179142074035111,乱七八糟,亂七八糟,luàn qī bā zāo,lyun6 cat1 baat3 zou1,(idiom) chaotic; in disorder; muddled,8907,,[],7
77483001329437579,抡,掄,lūn,leon4,"to swing (one's arms, a heavy object); to wave (a sword, one's fists)",19852,,[],7
209634887792699751,伦理,倫理,lún lǐ,leon4 lei5,ethics,11350,,[],7
973390494707878735,轮换,輪換,lún huàn,leon4 wun6,to rotate; to take turns,24389,,[],7
1094847538824954766,轮廓,輪廓,lún kuò,leon4 gwok3,an outline; silhouette,11945,,[],7
914164121380557779,轮流,輪流,lún liú,leon4 lau4,to alternate; to take turns,10320,,[],7
752246422378835150,轮胎,輪胎,lún tāi,leon4 toi1,tire; pneumatic tire,4913,,[],7
1604101452489246,论述,論述,lùn shù,leon6 seot6,treatise; discourse,20892,,[],7
430919013665190299,论坛,論壇,lùn tán,leon6 taan4,forum (for discussion),7125,,[],7
216407700468395174,论证,論證,lùn zhèng,leon6 zing3,to prove a point; to expound on,14292,,[],7
490302345548980988,罗,羅,Luó,lo4,surname Luo,1653,,[],7
444916585228991122,萝卜,蘿蔔,luó bo,lo4 baak6,"radish (Raphanus sativus), esp. white radish 白萝卜",8242,,[],7
526992879881814659,螺丝,螺絲,luó sī,lo4 si1,screw,16116,,[],7
136237760558044090,裸,臝,luǒ,lo2,variant of 裸,4679,,[],7
247036161395887056,裸露,裸露,luǒ lù,lo2 lou6,naked; bare; uncovered; exposed,14013,,[],7
452316696655557737,络绎不绝,絡繹不絕,luò yì bù jué,lok3 jik6 bat1 zyut6,(idiom) continuously; in an endless stream,34597,,[],7
651046269005605464,落差,落差,luò chā,lok6 caa1,"drop in elevation; (fig.) gap (in wages, expectations etc)",29794,,[],7
327980650367453477,落地,落地,luò dì,lok6 dei6,to fall to the ground; to be set on the ground,8886,,[],7
1097924340882104053,落户,落戶,luò hù,lok6 wu6,to settle; to set up home,33298,,[],7
418964072100505435,落下,落下,luò xià,lok6 haa6,to fall; to drop,13990,,[],7
302843032099249643,麻,蔴,má,maa4,variant of 麻; hemp,4988,,[],7
705042136145848708,麻痹,麻痺,má bì,maa4 bei3,paralysis; palsy,8935,,[],7
805724887763541395,麻将,麻將,má jiàng,maa4 zoeng1,mahjong,13433,,[],7
710194233430005792,麻辣,麻辣,má là,maa4 laat6,hot and numbing,23271,,[],7
499810160616574108,麻木,麻木,má mù,maa4 muk6,numb; insensitive,9568,,[],7
590461678431732727,麻醉,麻醉,má zuì,maa4 zeoi3,anesthesia; to anesthetize; (fig.) to corrupt (sb's mind); to enervate; to numb the mind (to escape from harsh reality),6421,,[],7
440618069634223288,马后炮,馬後炮,mǎ hòu pào,maa5 hau6 paau3,lit. firing after the horse; fig. belated action,44420,,[],7
132301732545762632,马虎,馬虎,mǎ hu,maa5 fu2,careless; sloppy,20190,,[],7
648910870355357502,马力,馬力,mǎ lì,maa5 lik6,horsepower,12915,,[],7
247073243416334783,马桶,馬桶,mǎ tǒng,maa5 tung2,chamber pot; wooden pan used as toilet,8584,,[],7
637203185758223804,马戏,馬戲,mǎ xì,maa5 hei3,circus,29823,,[],7
751535428208445648,码,碼,mǎ,maa5,weight; number,2833,,[],7
475322865289215526,埋藏,埋藏,mái cáng,maai4 cong4,to bury; to hide by burying,14710,,[],7
750454597553922597,埋伏,埋伏,mái fú,maai4 fuk6,to ambush; to lie in wait for,11612,,[],7
188379241987656443,埋没,埋沒,mái mò,maai4 mut6,to engulf; to bury,25479,,[],7
407602350520185615,埋怨,埋怨,mán yuàn,maai4 jyun3,to complain; to grumble (about),10938,,[],7
512596305482491034,买不起,買不起,mǎi bu qǐ,maai5 bat1 hei2,cannot afford; can't afford buying,14630,,[],7
61083679196168805,迈,邁,mài,maai6,to take a step; to stride,5964,,[],7
229994720989894181,迈进,邁進,mài jìn,maai6 zeon3,to step in; to stride forward,14127,,[],7
160664430731491840,卖弄,賣弄,mài nong,lung6,to show off; to make a display of,22135,,[],7
572291750633533181,脉搏,脈搏,mài bó,mak6 bok3,pulse (both medical and figurative),11767,,[],7
837103603564165352,脉络,脈絡,mài luò,mak6 lok3,arteries and veins; network of blood vessels,38592,,[],7
947982604970654091,蛮,蠻,mán,maan4,barbarian; bullying,3353,,[],7
960265329113161768,瞒,瞞,mán,mun4,to conceal from; to keep (sb) in the dark,6855,,[],7
128488349309684869,满怀,滿懷,mǎn huái,waai4,to have one's heart filled with; (to collide) full on,11120,,[],7
148889535802879095,慢慢来,慢慢來,màn màn lái,maan6 maan2,take your time; take it easy,14319,,[],7
1091200470478489771,慢性,慢性,màn xìng,maan6 sing3,slow and patient; chronic (disease),9266,,[],7
963470818061498197,漫,漫,màn,maan6,free; unrestrained,7395,,[],7
547758483877829520,漫游,漫遊,màn yóu,maan6 jau4,to travel around; to roam,14554,,[],7
510171038688491752,蔓延,蔓延,màn yán,maan6 jin4,to extend; to spread,7609,,[],7
575902399465122859,忙活,忙活,máng huo,mong4 wut6,to be really busy; pressing business,15465,,[],7
9337944843341588,忙碌,忙碌,máng lù,mong4 luk1,busy; bustling,6465,,[],7
904473045630239216,忙乱,忙亂,máng luàn,mong4 lyun6,rushed and muddled,33607,,[],7
337409498579770327,盲目,盲目,máng mù,maang4 muk6,blind; blindly,6842,,[],7
1089924986520099773,茫然,茫然,máng rán,mong4 jin4,blankly; vacantly,13636,,[],7
165454059794978087,矛头,矛頭,máo tóu,maau4 tau4,spearhead; barb,17616,,[],7
590830724232135167,茅台,茅臺,Máo tái,maau4 toi4,"Maotai town in Renhuai county, Guizhou; Maotai liquor 茅台酒",12959,,[],7
158537755520175381,茅台酒,茅臺酒,máo tái jiǔ,maau4 toi4 zau2,maotai (a Chinese liquor),24755,,[],7
66480272715272770,茂密,茂密,mào mì,mau6 mat6,dense (of plant growth); lush,30360,,[],7
150598519694648290,茂盛,茂盛,mào shèng,mau6 sing6,lush,28450,,[],7
615212742971818506,冒充,冒充,mào chōng,mou6 cung1,to feign; to pretend to be,11187,,[],7
506624959650511511,冒犯,冒犯,mào fàn,mou6 faan6,to offend,14861,,[],7
690560228454552918,冒昧,冒昧,mào mèi,mou6 mui6,bold; presumptuous,24924,,[],7
970651494177278268,冒险,冒險,mào xiǎn,mou6 him2,to take risks; to take chances,3841,,[],7
374292521746540127,没劲,沒勁,méi jìn,mut6 ging6,to have no strength; to feel weak,14775,,[],7
765310705640086453,没落,沒落,mò luò,mut6 lok6,to decline; to wane,21378,,[],7
1076019777077755572,没说的,沒說的,méi shuō de,mut6 syut3 dik1,nothing to pick on; really good,54259,,[],7
340825466083538635,没完没了,沒完沒了,méi wán méi liǎo,mut6 jyun4 mut6 liu5,without end; incessantly,14136,,[],7
390123012499475863,没意思,沒意思,méi yì si,ji3 si3,boring; of no interest,11321,,[],7
825088956089217400,没辙,沒轍,méi zhé,mut6 cit3,at one's wit's end; unable to find a way out,26032,,[],7
783123740844010607,没准儿,沒準兒,méi zhǔn r,mut6 zeon2 ngai4,erhua variant of 没准; not sure,55268,,[],7
825543297436918573,枚,枚,Méi,mui4,surname Mei,2591,,[],7
445335725535082580,玫瑰,玫瑰,méi guī,mui4 gwai3,rugosa rose (shrub) (Rosa rugosa); rose flower,3964,,[],7
497654106502981059,眉开眼笑,眉開眼笑,méi kāi yǎn xiào,mei4 hoi1 ngaan5 siu3,"brows raised in delight, eyes laughing (idiom); beaming with joy; all smiles",45283,,[],7
416425159170604722,眉毛,眉毛,méi mao,mei4 mou4,eyebrow,9070,,[],7
656457045071084747,煤矿,煤礦,méi kuàng,mui4 kong3,coal mine; coal seam,9276,,[],7
550816749872690979,煤炭,煤炭,méi tàn,mui4 taan3,coal,16613,,[],7
81053030463419536,每当,每當,měi dāng,mui5 dong1,whenever; every time,5867,,[],7
738729743937602116,每逢,每逢,měi féng,mui5 fung4,every time; on each occasion,23571,,[],7
273867436923863500,美德,美德,Měi Dé,mei5 dak1,USA and Germany,12541,,[],7
43248548104314735,美观,美觀,měi guān,mei5 gun1,pleasing to the eye; beautiful,19793,,[],7
198768303853407695,美化,美化,měi huà,mei5 faa3,to make more beautiful; to decorate,14334,,[],7
361932890617451863,美景,美景,měi jǐng,mei5 ging2,beautiful scenery,11213,,[],7
423573614800487156,美满,美滿,měi mǎn,mei5 mun5,happy; blissful,12203,,[],7
445239101036998467,美妙,美妙,měi miào,mei5 miu6,beautiful; wonderful,5307,,[],7
815958264357335188,美人,美人,měi rén,mei5 jan4,beauty; belle,6871,,[],7
1026272407779539414,美味,美味,měi wèi,mei5 mei6,delicious; delicious food,4278,,[],7
949051005349809425,美中不足,美中不足,měi zhōng bù zú,mei5 zung1 bat1 zuk1,everything is fine except for one small defect (idiom); the fly in the ointment,33676,,[],7
574943475013770024,美滋滋,美滋滋,měi zī zī,mei5 zi1 zi1,very happy; elated,54509,,[],7
774146518812870022,魅力,魅力,mèi lì,mei6 lik6,charm; fascination,2677,,[],7
779801332577722306,门当户对,門當戶對,mén dāng hù duì,mun4 dong1 wu6 deoi3,the families are well-matched in terms of social status (idiom); (of a prospective marriage partner) an appropriate matc,43397,,[],7
1061399676841334900,门槛,門檻,mén kǎn,mun4 laam6,doorstep; sill,11962,,[],7
997778396929282661,门铃,門鈴,mén líng,mun4 ling4,doorbell,19371,,[],7
1116829833875913969,门路,門路,mén lù,mun4 lou6,way of doing sth; the right social connection,18772,,[],7
683534316905697819,闷,悶,mēn,mun6,stuffy; shut indoors,5112,,[],7
1073865868477799671,萌发,萌發,méng fā,mang4 faat3,to sprout; to shoot,34285,,[],7
824949193052991819,萌芽,萌芽,méng yá,mang4 ngaa4,to sprout (lit. or fig.); to bud,20071,,[],7
836960171661582389,盟友,盟友,méng yǒu,mang4 jau5,ally,13164,,[],7
833678289703150301,朦胧,朦朧,méng lóng,mung4 lung4,(literary) (of moonlight) dim; (literary) murky; indistinct,14629,,[],7
761720604020252689,猛烈,猛烈,měng liè,maang5 lit6,fierce; violent; vigorous; intense,9642,,[],7
1031585566709542703,猛然,猛然,měng rán,maang5 jin4,suddenly; abruptly,20301,,[],7
854666168334380292,梦幻,夢幻,mèng huàn,mung6 waan6,dream; illusion,6553,,[],7
673244207147280275,弥补,彌補,mí bǔ,nei4 bou2,to complement; to make up for a deficiency,4555,,[],7
886832113958983624,弥漫,彌漫,mí màn,nei4 maan6,to pervade; to fill the air,11532,,[],7
200235611793216527,迷惑,迷惑,mí huo,mai4 waak6,to puzzle; to confuse,8585,,[],7
275964297805197333,迷惑不解,迷惑不解,mí huò bù jiě,mai4 waak6 bat1 gaai2,to feel puzzled,49559,,[],7
216322673613088730,迷恋,迷戀,mí liàn,mai4 lyun2,to be infatuated with; to be enchanted by,9387,,[],7
1072326209594552623,迷路,迷路,mí lù,mai4 lou6,to lose the way; lost,8871,,[],7
583628557102998806,迷失,迷失,mí shī,mai4 sat1,to lose (one's bearings); to get lost,7005,,[],7
545184477231409061,谜,謎,mèi,mai4,"see 谜儿, riddle",6848,,[],7
543573500939125088,谜底,謎底,mí dǐ,mai4 dai2,answer to a riddle,19958,,[],7
206971008737109298,谜团,謎團,mí tuán,mai4 tyun4,riddle; enigma,19898,,[],7
486434303668390321,谜语,謎語,mí yǔ,mai4 jyu5,riddle; conundrum,25753,,[],7
608591403900132916,秘方,祕方,mì fāng,bei3 fong1,secret recipe,13705,,[],7
259253582565740858,秘诀,秘訣,mì jué,bei3 kyut3,secret know-how; key (to longevity),10144,,[],7
1052366933472284777,密不可分,密不可分,mì bù kě fēn,mat6 bat1 ho2 fan1,inextricably linked (idiom); inseparable,27738,,[],7
1121490084234011583,密度,密度,mì dù,mat6 dou6,density; thickness,8534,,[],7
998451810036595612,密封,密封,mì fēng,mat6 fung1,to seal up,9769,,[],7
883419736315379738,密集,密集,mì jí,mat6 zaap6,concentrated; crowded together,11504,,[],7
632452547004665857,蜜,蜜,mì,mat6,honey,4961,,[],7
1081777318651448001,蜜蜂,蜜蜂,mì fēng,mat6 fung1,bee; honeybee,8143,,[],7
693024376772994033,蜜月,蜜月,mì yuè,mat6 jyut6,honeymoon,12555,,[],7
324646692169015187,棉花,棉花,mián hua,min4 faa1,cotton,6129,,[],7
306609362988592702,免,免,miǎn,min5,to excuse sb; to exempt,3929,,[],7
1078356706300041696,免不了,免不了,miǎn bù liǎo,min5 bat1 liu5,unavoidable; can't be avoided,20777,,[],7
18983415709787533,免除,免除,miǎn chú,min5 ceoi4,to prevent; to avoid,14058,,[],7
544979198432687193,免疫,免疫,miǎn yì,min5 jik6,immunity (to disease),4704,,[],7
903687723314053847,免职,免職,miǎn zhí,min5 zik1,to relieve sb of his post; to sack,25860,,[],7
167322743351540642,勉强,勉強,miǎn qiǎng,min5 koeng4,to do with difficulty; to force sb to do sth,6178,,[],7
724004175259659890,缅怀,緬懷,miǎn huái,waai4,to commemorate; to recall fondly,16462,,[],7
674825974097614770,面部,面部,miàn bù,min6 bou6,face (body part),6606,,[],7
110448078304765381,面粉,麵粉,miàn fěn,min6 fan2,flour,11363,,[],7
402182837747787996,面红耳赤,面紅耳赤,miàn hóng ěr chì,min6 hung4 ji5 cek3,flushed with anger (or excitement),42692,,[],7
237226830199653269,面面俱到,面面俱到,miàn miàn jù dào,min6 min6 keoi1 dou3,(idiom) take care of everything; handle everything,31752,,[],7
46848990806135509,面目全非,面目全非,miàn mù quán fēi,min6 muk6 cyun4 fei1,nothing remains the same (idiom); change beyond recognition,20409,,[],7
1098207947960411653,苗,苗,Miáo,miu4,Hmong or Miao ethnic group of southwest China; surname Miao,10956,,[],7
76760024431048124,苗条,苗條,miáo tiao,miu4 tiu4,(of a woman) slim; slender,14328,,[],7
440594754095318602,苗头,苗頭,miáo tou,miu4 tau4,first signs; development (of a situation),23988,,[],7
166116493092131502,描绘,描繪,miáo huì,miu4 kui2,to describe; to portray,9367,,[],7
403045539342357639,瞄准,瞄準,miáo zhǔn,miu4 zeon2,to take aim at; to target,6229,,[],7
266925102845864479,渺小,渺小,miǎo xiǎo,miu5 siu2,minute; tiny,14611,,[],7
985592328980771331,庙,廟,miào,miu6,temple; ancestral shrine,10174,,[],7
812882714593454056,庙会,廟會,miào huì,miu6 wui6,temple fair,24933,,[],7
615189266519430926,灭绝,滅絕,miè jué,mit6 zyut6,to become extinct; to die out; to lose (sth abstract) completely,12237,,[],7
1041269036323801165,灭亡,滅亡,miè wáng,mit6 mong4,to be destroyed; to become extinct,11523,,[],7
250820141030653615,民办,民辦,mín bàn,man4 baan6,run by the local people; privately operated,7359,,[],7
929675338208317562,民俗,民俗,mín sú,man4 zuk6,popular custom,24358,,[],7
822752563520852338,民用,民用,mín yòng,man4 jung6,(for) civilian use,14041,,[],7
44801797221713447,民众,民眾,mín zhòng,man4 zung3,the populace; the masses; the common people,4219,,[],7
10567053045468719,敏捷,敏捷,mǐn jié,man5 zit6,nimble; quick,13225,,[],7
998930947122991753,敏锐,敏銳,mǐn ruì,man5 jeoi6,keen; sharp; acute,9945,,[],7
56548102437329154,名副其实,名副其實,míng fù qí shí,ming4 fu3,"not just in name only, but also in reality (idiom); aptly named",13990,,[],7
710761431327004206,名贵,名貴,míng guì,ming4 gwai3,famous and valuable; rare,20646,,[],7
609626313049020339,名利,名利,míng lì,ming4 lei6,fame and profit,19661,,[],7
646868588894928711,名气,名氣,míng qì,ming4 hei3,reputation; fame,11088,,[],7
874246400229433525,名声,名聲,míng shēng,ming4 sing1,reputation,8064,,[],7
90810159861581127,名言,名言,míng yán,ming4 jin4,saying; famous remark,13296,,[],7
714384900029276760,名著,名著,míng zhù,ming4 zyu3,masterpiece,16615,,[],7
210864228238716189,明朗,明朗,míng lǎng,ming4 long5,bright; clear,12931,,[],7
123016906856398617,明媚,明媚,míng mèi,ming4 mei6,bright and beautiful,14686,,[],7
595791461925983618,明智,明智,míng zhì,ming4 zi3,sensible; wise,7721,,[],7
975803649032586038,铭记,銘記,míng jì,ming4 gei3,to engrave in one's memory,12942,,[],7
521244117294982772,命名,命名,mìng míng,ming6 ming4,to give a name to; to dub,5608,,[],7
844615469990620261,命题,命題,mìng tí,ming6 tai4,"proposition (logic, math.); to assign an essay topic",17947,,[],7
510218917683977830,摸索,摸索,mō suo,mo2 sok3,to feel about; to grope about,14094,,[],7
820737832840306044,模拟,模擬,mó nǐ,mou4 ji5,imitation; to simulate,5259,,[],7
821186406637508943,磨合,磨合,mó hé,mo4 hap6,to break in; to wear in,22505,,[],7
452212545684851267,磨难,磨難,mó nàn,mo4 naan4,a torment; a trial,15243,,[],7
972206193339768870,磨损,磨損,mó sǔn,mo4 syun2,to suffer wear and tear; to deteriorate through use; to wear out,13479,,[],7
797856924175044434,蘑菇,蘑菇,mó gu,mo4 gu1,mushroom; to pester,8557,,[],7
62717742573509494,魔鬼,魔鬼,mó guǐ,mo1 gwai2,devil,5671,,[],7
589176229342923,魔术,魔術,mó shù,mo1 seot6,magic,6559,,[],7
678083715112841834,抹,抹,mā,maat3,to wipe,4600,,[],7
566144221949556058,末日,末日,Mò rì,mut6 jat6,Judgment Day (in Christian eschatology),8466,,[],7
330896816198385169,陌生,陌生,mò shēng,mak6 sang1,strange; unfamiliar,4488,,[],7
735297788574459546,莫非,莫非,mò fēi,mok6 fei1,can it be possible that; could it be,11365,,[],7
